Coleção;Identificação;Grupo;Série;Subsérie;Espécie/Tipologia;Descrição;Título;Título atribuído;Data;Data / Periodo;;Autoria;Idioma;Quantidade;Local de produção;Veículo de publicação;Local de publicação;Tipo de publicação;Gênero ;Forma;Formato;Escritura;Suporte;Dimensão;Estado de Conservação;Observações;Documentos relacionados;Número da caixa;;Nome da caixa;Número da pasta;Nome da pasta;NUMERO SERIE
1;BRFM_AM_04_855;1;6;;96;Exposição do artista plástico Loio Pérsio na Galeria Anna Maria Niemeyer.;Brisa nova no jardim de formas que cresce no ritmo vegetal de Pérsio;NULL;1986-10-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;855
1;BRFM_AM_04_856;1;6;;96;Exposição do artista plástico Aluísio Carvão na mostra Christian Dior de Arte Contemporânea, no Paço Imperial.;Na plenitude de Carvão, a mesma ousadia criativa;NULL;1986-10-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;856
1;BRFM_AM_04_857;1;6;;96;"Exposição do artista plástico Abraham Palatnik nas galerias Aktuell e GB-Arte e mostra ""A nova dimensão do objeto"" no Museu de Arte Contemporânea de São Paulo.";A arte cinética de Palatnik, um primitivo da 'high tech';NULL;1986-10-28;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;857
1;BRFM_AM_04_858;1;6;;96;"Mostra ""A Nova Dimensão do Objeto"" no Museu de Arte Contemporânea da Universidade de São Paulo.";Uma mostra paulista tenta definir o objeto na Arte Contemporânea;NULL;1986-11-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;858
1;BRFM_AM_04_859;1;6;;96;Feira Internacional de Arte Contemporânea (Grand Palais) em Paris.;Feira de Paris abandona vanguarda e consagra os realistas dos anos 50;NULL;1986-11-10;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;859
1;BRFM_AM_04_860;1;6;;96;Frederico Morais sugere a criação de uma Feira Internacional no Rio de Janeiro.;Feira Internacional no Rio. Por que não?;NULL;1986-11-17;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;860
1;BRFM_AM_04_861;1;6;;96;Rerato do escultor Ceschiatti feito por Ubi Bava.;Ubi Bava, o dinamismo diagonal;NULL;1986-11-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;861
1;BRFM_AM_04_862;1;6;;96;Exposições sobre a pintura pernambucana no Rio de Janeiro .;Cinco pernambucanos', escola de pintura;NULL;1986-11-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;862
1;BRFM_AM_04_863;1;6;;96;Pintor Emygdio de Barros viveu no Centro Psiquiátrico D. Pedro II, no Engenho de Dentro, criado pela Dra. Nise da Silveira.;Emygdio de Barros: ondas de cores transfiguram o abismo;NULL;1986-05-07;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;863
1;BRFM_AM_04_864;1;6;;96;Exposição de Angelo Venosa no Centro Empresarial Rio, Botafogo.;Construção e ousadia: gerações da arte carioca em tempo de síntese;NULL;1986-01-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;864
1;BRFM_AM_04_865;1;6;;96;Roteiro artístico.;Acervos e cursos no circuito do verão;NULL;1986-01-05;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;865
1;BRFM_AM_04_866;1;6;;96;Roteiro artístico.;Tesouros da rota das Índias: Museu;NULL;1986-01-10;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;866
1;BRFM_AM_04_867;1;6;;96;Roteiro artístico.;Belustigung, 'prazer voraz' em aquarelas: na Macunaíma;NULL;1986-01-17;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;867
1;BRFM_AM_04_868;1;6;;96;Eventos do Projeto Carnavalesca da Funarte.;Carnaval está aí. E invade a Funarte;NULL;1986-01-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;868
1;BRFM_AM_04_869;1;6;;96;Retrospectiva da obra de Antonio Henrique Amaral e apresentação da coleção Roberto Marinho, ambas no Paço Imperial.;Jovens lições paulistas: Flávio de Carvalho;NULL;1986-01-23;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;869
1;BRFM_AM_04_870;1;6;;96;"Promoção do evento ""Viva o Rio"" realizada por instituições culturais.";Na falta de 'Viva o Rio', restam acervos;NULL;1986-01-24;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;870
1;BRFM_AM_04_871;1;6;;96;Coletiva de gravura brasileira no Pier da Praça Mauá;Praça Mauá, um novo espaço cultural;NULL;1986-01-26;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;871
1;BRFM_AM_04_872;1;6;;96;"Coletiva ""Itália: uma geração"" na Galeria Thomas Cohn";Veio da Itália o contraponto do verão;NULL;1986-01-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;872
1;BRFM_AM_04_873;1;6;;96;Roteiro artístico com destaque para exposição do artista plástico Hélio Oiticica na Galeria São Paulo. ;Mangueira abre mostra completa da obra de Oiticica em São Paulo;NULL;1986-02-02;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;873
1;BRFM_AM_04_874;1;6;;96;Roteiro artístico.;Depois da ressaca, pouco para ver;NULL;1986-02-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;874
1;BRFM_AM_04_875;1;6;;96;"Mostra ""Iberê Camargo - Trajetórias e Encontros"" no Museu de Arte Moderna do Rio de Janeiro.";O sentido trágico de uma vida e de uma obra: Iberê no MAM dia 25;NULL;1986-02-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;875
1;BRFM_AM_04_876;1;6;;96;Roteiro artístico com destaque para exposição do artista plástico Henrique Liberal Cardoso na Galeria Saramenha. ;O rock de Liberal e cores de Athayde;NULL;1986-02-16;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;876
1;BRFM_AM_04_877;1;6;;96;Bibliografia da arte latino-americana.;A arte renascente em Cuba, Brasil e Argentina;NULL;1986-02-18;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;877
1;BRFM_AM_04_878;1;6;;96;Roteiro artístico com destaque para Gravura no Brasil. ;Descontraída, a gravura envereda por caminhos menos escatológicos;NULL;1986-02-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;878
1;BRFM_AM_04_879;1;6;;96;Roteiro artístico.;A superfície da terra, a superficialidade da tela;NULL;1986-02-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;879
1;BRFM_AM_04_880;1;6;;96;Roteiro artístico.;Em clima de 'volta às aulas' e com os prêmios dos concursos de férias;NULL;1986-02-25;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;880
1;BRFM_AM_04_881;1;6;;96;"Mostra: ""Iberê Camargo - trajetórias e encontros"" no Museu de Arte Moderna.";Iberê Camargo no MAM: trajetória e coerência de um grande artista;NULL;1986-02-28;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;881
1;BRFM_AM_04_882;1;6;;96;Roteiro artístico com destaque para exposição de esculturas na Sala do Artista Popular do Instituto Nacional do Folclore. ;O sonho de um escultor e seus cinco discípulos;NULL;1986-03-02;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;882
1;BRFM_AM_04_883;1;6;;96;Roteiro artístico.;A terra brasileira em todos os tons: Percy Lau;NULL;1986-03-05;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;883
1;BRFM_AM_04_884;1;6;;96;Roteiro artístico com destaque para Galeria de Arte do Centro Cultural Cândido Mendes. ;A Cândido Mendes mostra como formou seu acervo;NULL;1986-03-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;884
1;BRFM_AM_04_885;1;6;;96;Roteiro artístico.;Iberê, gráfica mexicana, Araken e Percy Lau. Muitas e boas escolhas;NULL;1986-03-14;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;885
1;BRFM_AM_04_886;1;6;;96;Roteiro artístico.;Colômbia, Irlanda, México: o que há para ver no circuito dos museus;NULL;1986-03-28;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;886
1;BRFM_AM_04_887;1;6;;96;Roteiro artístico.;Erotismo e a vitalidade criativa de Picasso;NULL;1986-03-31;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;887
1;BRFM_AM_04_888;1;6;;96;Morte de Raymundo Collares.;Morte trágica de Raimundo Collares;NULL;s/d;;;s/a;1;1 página;s/l;;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;888
1;BRFM_AM_04_889;1;6;;96;Morte de Raymundo Collares;A morte de Collares e as estradas do cometa;NULL;1986-04-01;;;Frederico Morais;1;4 páginas;Rio de Janeiro, RJ;8;;1;1;"Original; cópia";1;Impresso;;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;889
1;BRFM_AM_04_890;1;6;;96;Roteiro artístico.;Os 90 anos de Volpi, os 86 de Adami;NULL;1986-04-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;890
1;BRFM_AM_04_891;1;6;;96;Roteiro artístico.;Viver ordem e trópico, Mondrian e Oiticica e ver robô chupando cana;NULL;1986-04-11;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;891
1;BRFM_AM_04_892;1;6;;96;Roteiro artístico.;Mostras coletivas e concursos, em Campinas, Curitiba, Belo Horizonte;NULL;1986-04-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;892
1;BRFM_AM_04_893;1;6;;96;Roteiro artístico.;O passado de 'Tempos de Guerra' e arqueologia do futuro em Vlavianos;NULL;1986-05-02;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;893
1;BRFM_AM_04_894;1;6;;96;Roteiro artístico.;Hora de se preparar para os salões;NULL;1986-05-26;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;894
1;BRFM_AM_04_895;1;6;;96;IV Salão Paulista de Arte Contemporânea na Fundação Bienal de São Paulo.;IV Salão Paulista dá Cz$160 mil em prêmios;NULL;1986-06-16;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;895
1;BRFM_AM_04_896;1;6;;96;Exposição do artista plástico Bob Nugent.;Bob Nugent, o mestre americano da moda brasileira de papel artesanal;NULL;1986-06-18;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;896
1;BRFM_AM_04_897;1;6;;96;Exposição do artista plástico César Romero na Galeria Cimeira.;A festa baiana de Cesar Romero;NULL;1986-07-04;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;897
1;BRFM_AM_04_898;1;6;;96;Roteiro artístico.;Prêmios e salões, de Norte a Sul do Brasil;NULL;1986-08-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;898
1;BRFM_AM_04_899;1;6;;96;Morte da artista plástica Olly Reinheimer.;Olly Reinheimer: morte da artista múltipla;NULL;1986-08-18;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;899
1;BRFM_AM_04_900;1;6;;96;Exposição do artista plástico Carlos Muniz na Galeria Paulo Klabin.;Múltiplas formas da estrada na pintura do mineiro Carlos Muniz;NULL;1986-09-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;900
1;BRFM_AM_04_901;1;6;;96;Roteiro artístico.;O circo. Posto de observação de um artista;NULL;1986-09-10;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;901
1;BRFM_AM_04_902;1;6;;96;Exposição de Aluísio Carvão no Centro Empresarial Rio [de Janeiro].;Aluísio Carvão: leveza da forma em criação coerente movida pela cor;NULL;1986-09-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;902
1;BRFM_AM_04_903;1;6;;96;"Exposição de ""Desenhos Contemporâneos Alemães"" no Museu Nacional de Belas Artes.";Mostra do novo desenho alemão no MNBA, com um atraso de dois anos;NULL;1986-09-27;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;903
1;BRFM_AM_04_904;1;6;;96;Roteiro artístico.;Guaches de Bandeira, da fase de Paris;NULL;1986-09-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;904
1;BRFM_AM_04_905;1;6;;96;10º Salão Carioca de Arte na Estação Carioca do Metrô.;No meio do amadorismo geral, alguns destaques do Salão Carioca de Arte;NULL;1986-09-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;905
1;BRFM_AM_04_906;1;6;;96;IX Salão Nacional de Artes Plásticas no Rio de Janeiro.;IX Salão de Artes define esquema de premiação;NULL;1986-10-06;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;906
1;BRFM_AM_04_907;1;6;;96;Exposição do artista plástico Luiz Verri na Galeria Basílio e roteiro artístico;Verri expõe sua observação 'nervosa' das touradas;NULL;1986-10-22;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;907
1;BRFM_AM_04_908;1;6;;96;Exposição do artista plástico Abraham Palatnik nas galerias Aktuell e GB.;Palatnik entre artistas dos mais variados estilos;NULL;1986-10-31;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;908
1;BRFM_AM_04_909;1;6;;96;Holografia e roteiro artístico.;Kac e 'Triluz' em busca da linguagem holográfica;NULL;1986-12-08;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;909
1;BRFM_AM_04_910;1;6;;96;Abertura de nova galeria de César Aché.;Barroco, raiz negra. A arte de Emanoel;NULL;1986-12-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;910
1;BRFM_AM_04_911;1;6;;96;Reportagem crítica sobre artistas diversos.;Geração 80 recua. Construção volta ao pódio;NULL;1986-12-23;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;911
1;BRFM_AM_04_912;1;6;;96;Roteiro artístico.;Outros destaques da temporada;NULL;1986-12-24;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;10;6;912
1;BRFM_AM_04_913;1;6;;96;Roteiro artístico.;Geometrias, no espaço reduzido pela Copa;NULL;-/-/1986;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;913
1;BRFM_AM_04_914;1;6;;96;Roteiro artístico.;Vanguarda e Transvanguarda da Itália;NULL;1986-01-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;914
1;BRFM_AM_04_915;1;6;;96;Roteiro artístico.;Vieira da Silva, Zach: tempos de guerra em Santa Tereza;NULL;1986-03-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;915
1;BRFM_AM_04_916;1;6;;96;"Mostra ""Um século de arte colombiana"" no Paço Imperial e ""JK e os anos 50"" na Galeria Investiarte.";Anos de JK e um século de arte colombiana;NULL;1986-03-16;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;916
1;BRFM_AM_04_917;1;6;;96;Roteiro artístico.;Os volumes de Moriconi ganham mais energia: cor;NULL;1986-03-23;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;917
1;BRFM_AM_04_918;1;6;;96;Roteiro artístico.;Construtivos se destacam de novo com a geração 80;NULL;1986-03-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;918
1;BRFM_AM_04_919;1;6;;96;"Roteiro artístico com destaque para mostra ""Brasil high tech"" no Centro Empresarial Rio, com holografia, videotexto, videoteatro, arte por computador e robótica. ";Primeira mostra de arte 'high tech';NULL;1986-04-06;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;919
1;BRFM_AM_04_920;1;6;;96;Roteiro artístico.;Os paulistas no Rio. Os cariocas em São Paulo.;NULL;1986-04-13;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;920
1;BRFM_AM_04_921;1;6;;96;Roteiro artístico.;Tawfik relê 'As meninas' de Velasquez;NULL;1986-04-27;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;921
1;BRFM_AM_04_922;1;6;;96;Roteiro artístico.;Antônio Manoel, a poética da ausência;NULL;1986-05-04;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;922
1;BRFM_AM_04_923;1;6;;96;Roteiro artístico.;Quatro gerações, muitas correntes;NULL;1986-05-11;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;923
1;BRFM_AM_04_924;1;6;;96;Roteiro artístico.;Semana movimentada, com humoristas e latino-americanos;NULL;1986-05-18;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;924
1;BRFM_AM_04_925;1;6;;96;Roteiro artístico com destaque para exposição do artista plástico Picasso no Museu de Arte de São Paulo.;Gravuras de Picasso no Paço, enfim;NULL;1986-05-25;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;925
1;BRFM_AM_04_926;1;6;;96;Roteiro artístico.;Um recorde de mostras apesar da Copa;NULL;1986-06-01;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;926
1;BRFM_AM_04_927;1;6;;96;Roteiro artístico.;No Rio, artistas da Escola de Paris;NULL;1986-06-08;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;927
1;BRFM_AM_04_928;1;6;;96;Roteiro artístico.;Arte e futebol, antagonistas ou não;NULL;1986-06-15;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;8;;1;1;Original;1;Impresso;1;21,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;10;6;928
